date,close,volume
2022-05-27,30.86,24047252
2022-05-31,30.75,23391509
2022-06-01,30.86,18164886
2022-06-02,31.28,55607289
2022-06-03,31.23,26685486
2022-06-06,31.6,22123421
2022-06-07,31.45,27569425
2022-06-08,31.37,20427661
2022-06-09,31.52,22823596
2022-06-10,31.53,26816534
2022-06-13,31.93,18765960
2022-06-14,31.8,34092955
2022-06-15,31.1,49571815
2022-06-16,31.74,47072867
2022-06-17,31.37,41005987
2022-06-21,31.57,17101862
2022-06-22,31.57,22906246
2022-06-23,31.47,21368443
2022-06-24,31.71,44266215
2022-06-27,31.41,32891792
2022-06-28,30.98,29102325
2022-06-29,31.21,27462033
2022-06-30,31.49,25164910
2022-07-01,31.2,36135960
2022-07-05,30.49,20258920
2022-07-06,30.42,30642811
2022-07-07,30.58,33209084
2022-07-08,31.02,42738335
2022-07-11,31.01,36809806
2022-07-12,31.19,18316101
2022-07-13,31.02,44135279
2022-07-14,31.06,29186715
2022-07-15,30.84,29466251
2022-07-18,30.8,11435349
2022-07-19,30.76,46993359
2022-07-20,30.11,27812622
2022-07-21,30.01,22541167
2022-07-22,29.6,36606345
2022-07-25,30.19,27831930
2022-07-26,29.98,23277096
2022-07-27,29.92,16148554
2022-07-28,30.03,15431751
2022-07-29,30.05,42165153
2022-08-01,30.5,24238533
2022-08-02,30.34,36605692
2022-08-03,30.14,34210337
2022-08-04,30.15,27672354
2022-08-05,29.85,38814748
2022-08-08,29.64,26262762
2022-08-09,29.85,29991605
2022-08-10,29.34,20424926
2022-08-11,29.8,33029616
2022-08-12,29.85,18992309
2022-08-15,29.83,43411454
2022-08-16,29.89,38359642
2022-08-17,29.98,15116044
2022-08-18,29.95,35228903
2022-08-19,30.07,16195098
2022-08-22,30.37,25259372
2022-08-23,30.41,27870070
2022-08-24,31.06,34698867
2022-08-25,30.87,21763779
2022-08-26,30.83,25156850
2022-08-29,31.11,32343468
2022-08-30,31.8,46674768
2022-08-31,32.11,33519773
2022-09-01,31.78,16571446
2022-09-02,31.79,17663717
2022-09-06,32.32,36084552
2022-09-07,32.23,21388111
2022-09-08,31.84,36719964
2022-09-09,32.19,17244444
2022-09-12,31.38,23387195
2022-09-13,31.52,23472094
2022-09-14,31.29,31126012
2022-09-15,31.51,20820685
2022-09-16,31.37,20990255
2022-09-19,31.15,34862994
2022-09-20,31.99,41412470
2022-09-21,31.89,31507261
2022-09-22,32.14,33292286
2022-09-23,32.12,22614065
2022-09-26,32.19,32151717
2022-09-27,32.34,18335400
2022-09-28,32.88,57464884
2022-09-29,32.9,48688298
2022-09-30,33.0,28845501
2022-10-03,33.74,30906508
2022-10-04,34.41,46938882
2022-10-05,34.32,24623970
2022-10-06,34.93,26155067
2022-10-07,35.09,30742721
2022-10-10,34.85,21152324
2022-10-11,34.8,21947209
2022-10-12,35.39,39455207
2022-10-13,35.34,29789456
2022-10-14,35.5,21479856
2022-10-17,35.83,35647860
2022-10-18,36.19,30233655
2022-10-19,35.41,62551537
2022-10-20,35.64,30236884
2022-10-21,34.5,49822491
2022-10-24,33.97,47816292
2022-10-25,33.79,46400864
2022-10-26,34.03,27642335
2022-10-27,33.45,30013578
2022-10-28,33.81,16575248
2022-10-31,34.05,39128458
2022-11-01,34.25,23710185
2022-11-02,33.93,35086950
2022-11-03,33.85,42036004
2022-11-04,34.73,64770001
2022-11-07,34.79,22734331
2022-11-08,34.61,28477863
2022-11-09,35.57,41163375
2022-11-10,34.88,26961378
2022-11-11,35.15,22995772
2022-11-14,34.72,28961507
2022-11-15,35.42,20643288
2022-11-16,36.05,31019875
2022-11-17,36.73,39171846
2022-11-18,36.62,22235127
2022-11-21,36.44,22719134
2022-11-22,36.04,22783649
2022-11-23,36.12,23695470
2022-11-25,35.81,37641231
2022-11-28,35.95,31967062
2022-11-29,35.09,42215594
2022-11-30,35.53,45930315
2022-12-01,35.91,26574750
2022-12-02,35.69,29603393
2022-12-05,36.01,26627336
2022-12-06,36.91,32086170
2022-12-07,36.39,64453700
2022-12-08,36.22,22329661
2022-12-09,36.8,28484343
2022-12-12,36.31,31382855
2022-12-13,36.31,22333360
2022-12-14,36.52,26035712
2022-12-15,36.0,32783735
2022-12-16,35.28,27755885
2022-12-19,35.63,51226299
2022-12-20,36.38,27208283
2022-12-21,36.08,26513443
2022-12-22,35.16,31711423
2022-12-23,35.12,20444235
2022-12-27,35.34,32788088
2022-12-28,35.38,34788650
2022-12-29,35.02,28509872
2022-12-30,35.39,25057478
2023-01-03,36.4,38504050
2023-01-04,36.69,29073281
2023-01-05,36.21,15865068
2023-01-06,35.96,41836061
2023-01-09,34.86,53703742
2023-01-10,34.5,39793995
2023-01-11,34.14,29633756
2023-01-12,35.24,44269266
2023-01-13,36.35,50147239
2023-01-17,35.47,27545596
2023-01-18,36.07,43098835
2023-01-19,35.17,44646846
2023-01-20,34.41,38983321
2023-01-23,34.46,17259457
2023-01-24,35.7,53297015
2023-01-25,36.01,19418103
2023-01-26,35.59,25232251
2023-01-27,35.04,30358627
2023-01-30,35.81,34883684
2023-01-31,36.68,28725249
2023-02-01,36.93,12581930
2023-02-02,36.61,29142673
2023-02-03,36.38,16859880
2023-02-06,35.43,28501380
2023-02-07,35.07,36100895
2023-02-08,35.36,26824695
2023-02-09,34.41,41302272
2023-02-10,34.59,34393888
2023-02-13,33.99,24491805
2023-02-14,34.74,26856883
2023-02-15,33.92,38533726
2023-02-16,33.69,23089068
2023-02-17,33.54,25751534
2023-02-21,33.76,20692247
2023-02-22,33.84,13978104
2023-02-23,33.79,19868701
2023-02-24,33.33,32798842
2023-02-27,33.97,34947935
2023-02-28,34.67,27769617
2023-03-01,35.52,30101321
2023-03-02,35.24,37111385
2023-03-03,35.12,33527825
2023-03-06,35.15,31650276
2023-03-07,34.52,47067835
2023-03-08,34.13,19682586
2023-03-09,34.18,15575324
2023-03-10,34.06,28798697
2023-03-13,33.23,22174941
2023-03-14,32.38,34732227
2023-03-15,32.8,39205033
2023-03-16,32.55,38297413
2023-03-17,31.81,34523305
2023-03-20,31.36,41977317
2023-03-21,31.6,29168402
2023-03-22,32.28,39184319
2023-03-23,32.81,34959691
2023-03-24,32.4,28600707
2023-03-27,31.61,24442752
2023-03-28,32.24,41986038
2023-03-29,33.15,37372449
2023-03-30,31.59,50267348
2023-03-31,31.17,48066605
2023-04-03,31.49,22065001
2023-04-04,32.03,18586824
2023-04-05,31.06,22487524
2023-04-06,31.3,35913906
2023-04-10,31.75,21375369
2023-04-11,30.77,42798097
2023-04-12,30.34,27134050
2023-04-13,30.09,21108686
2023-04-14,29.93,38991215
2023-04-17,30.63,33900310
2023-04-18,30.86,35632702
2023-04-19,30.54,27682839
2023-04-20,30.73,32862675
2023-04-21,30.66,24737813
2023-04-24,30.51,23791200
2023-04-25,31.32,55221087
2023-04-26,31.09,27704245
2023-04-27,31.09,29980479
2023-04-28,31.95,49309813
2023-05-01,31.61,16781062
2023-05-02,32.08,19587843
2023-05-03,32.02,38322905
2023-05-04,31.91,21154071
2023-05-05,32.28,34699445
2023-05-08,32.27,20023274
2023-05-09,32.69,63556208
2023-05-10,32.74,38306340
2023-05-11,32.94,29279317
2023-05-12,32.49,45388570
2023-05-15,32.24,28851715
2023-05-16,32.61,26932263
2023-05-17,33.28,50244055
2023-05-18,34.03,28480641
2023-05-19,35.42,41080541
2023-05-22,36.66,29960596
2023-05-23,36.0,40332710
2023-05-24,36.69,30682751
2023-05-25,35.61,68308367
2023-05-26,36.25,32010939
2023-05-30,35.76,25896118
2023-05-31,36.41,30011118
2023-06-01,36.09,26681748
2023-06-02,35.8,33303130
2023-06-05,32.95,63271221
2023-06-06,33.9,44504712
2023-06-07,34.45,35449645
2023-06-08,34.85,40933455
2023-06-09,35.42,24395472
2023-06-12,36.17,29785364
2023-06-13,35.71,34393744
2023-06-14,36.98,42995752
2023-06-15,36.91,28300589
2023-06-16,36.15,59004936
2023-06-20,36.84,36277520
2023-06-21,37.96,37127144
2023-06-22,37.92,37180656
2023-06-23,37.69,14411262
2023-06-26,38.07,27374505
2023-06-27,38.35,34522604
2023-06-28,38.88,18930362
2023-06-29,38.78,22673977
2023-06-30,38.54,27357668
2023-07-03,39.33,42527951
2023-07-05,40.5,21919300
2023-07-06,40.42,11652974
2023-07-07,39.35,50485577
2023-07-10,41.17,80961066
2023-07-11,41.15,30577201
2023-07-12,41.55,23222229
2023-07-13,41.56,22281846
2023-07-14,42.21,28114266
2023-07-17,43.49,57964955
2023-07-18,44.41,24772270
2023-07-19,42.94,44369130
2023-07-20,43.14,36801925
2023-07-21,43.65,39296140
2023-07-24,43.61,23844448
2023-07-25,43.62,35830712
2023-07-26,43.59,24424272
2023-07-27,43.88,36966215
2023-07-28,43.11,29135461
2023-07-31,42.76,16790202
2023-08-01,42.0,38408590
2023-08-02,43.74,43325389
2023-08-03,42.75,24696352
2023-08-04,42.48,22802440
2023-08-07,42.91,22959544
2023-08-08,43.69,50947308
2023-08-09,43.7,26101516
2023-08-10,42.75,37816817
2023-08-11,43.77,42782973
2023-08-14,43.65,37539264
2023-08-15,45.14,55846350
2023-08-16,45.31,57129944
2023-08-17,45.66,37266399
2023-08-18,45.83,22629619
2023-08-21,46.96,32892371
2023-08-22,46.0,54490186
2023-08-23,46.97,23331172
2023-08-24,46.15,23594087
2023-08-25,46.63,34139451
2023-08-28,46.35,33399842
2023-08-29,47.16,23503277
2023-08-30,46.74,35709838
2023-08-31,47.24,13596018
2023-09-01,46.59,29147639
2023-09-05,45.95,30861324
2023-09-06,45.57,32186553
2023-09-07,45.28,30514702
2023-09-08,45.94,22537517
2023-09-11,45.9,33461464
2023-09-12,46.63,39302218
2023-09-13,47.77,36743885
2023-09-14,48.21,29818538
2023-09-15,48.21,23414988
2023-09-18,48.72,29886763
2023-09-19,49.55,25346661
2023-09-20,48.74,26307897
2023-09-21,47.99,35948386
2023-09-22,47.45,30233683
2023-09-25,47.52,42797247
2023-09-26,47.49,17878739
2023-09-27,47.79,21309230
2023-09-28,47.28,38411487
2023-09-29,47.59,20316575
2023-10-02,48.52,24634548
2023-10-03,47.76,22933249
2023-10-04,46.89,35523476
2023-10-05,47.27,21706888
2023-10-06,47.99,44244260
2023-10-09,48.9,27905501
2023-10-10,48.03,53596177
2023-10-11,47.99,36080337
2023-10-12,48.83,24868475
2023-10-13,47.57,63261354
2023-10-16,48.8,43578529
2023-10-17,49.51,41736072
2023-10-18,49.76,20617518
2023-10-19,51.71,32207892
2023-10-20,52.72,26172215
2023-10-23,54.12,33758232
2023-10-24,53.73,46097664
2023-10-25,53.24,42763002
2023-10-26,52.71,36586562
2023-10-27,52.85,21736240
2023-10-30,53.15,19077071
2023-10-31,55.13,26553035
2023-11-01,54.52,34891033
2023-11-02,52.38,22303860
2023-11-03,53.28,36281544
2023-11-06,53.02,29710130
2023-11-07,52.27,21366300
2023-11-08,51.59,19800737
2023-11-09,53.03,40879141
2023-11-10,53.11,26346309
2023-11-13,55.38,35294245
2023-11-14,54.62,30196802
2023-11-15,54.59,15748942
2023-11-16,54.95,20098956
2023-11-17,55.09,29258800
2023-11-20,54.72,25554744
2023-11-21,55.92,38165081
2023-11-22,56.52,24802983
2023-11-24,57.35,47023204
2023-11-27,56.61,38977283
2023-11-28,56.87,18194864
2023-11-29,54.63,45316259
2023-11-30,56.38,43683202
2023-12-01,57.99,47430456
2023-12-04,58.4,28037980
2023-12-05,56.79,18032756
2023-12-06,57.65,33411578
2023-12-07,57.25,25240448
2023-12-08,58.63,25914904
2023-12-11,57.28,21370092
2023-12-12,57.75,38663190
2023-12-13,55.78,40476473
2023-12-14,55.23,20866522
2023-12-15,57.62,48769384
2023-12-18,57.63,17769419
2023-12-19,59.43,46739144
2023-12-20,61.03,48909632
2023-12-21,61.24,27645733
2023-12-22,59.84,29334695
2023-12-26,59.33,18486581
2023-12-27,59.91,17848736
2023-12-28,59.74,32796203
2023-12-29,58.63,71523684
2024-01-02,58.47,14505745
2024-01-03,58.82,29082852
2024-01-04,56.03,47259922
2024-01-05,56.01,27405141
2024-01-08,55.36,37140965
2024-01-09,55.81,17733294
2024-01-10,55.89,24105797
2024-01-11,55.66,34892058
2024-01-12,55.53,33318781
2024-01-16,55.76,32248261
2024-01-17,54.68,39096118
2024-01-18,56.11,36033778
2024-01-19,55.05,36064008
2024-01-22,56.01,29691497
2024-01-23,55.32,29231943
2024-01-24,56.67,41839144
2024-01-25,55.37,60616506
2024-01-26,54.67,33479036
2024-01-29,54.59,26774266
2024-01-30,55.17,18203313
2024-01-31,55.31,29740178
2024-02-01,55.73,32528012
2024-02-02,54.21,33249045
2024-02-05,55.68,31518893
2024-02-06,56.66,41295092
2024-02-07,56.9,30603115
2024-02-08,55.74,48351693
2024-02-09,56.19,19490200
2024-02-12,56.23,15264071
2024-02-13,55.16,29711727
2024-02-14,56.69,30938510
2024-02-15,56.84,24502190
2024-02-16,56.74,26183707
2024-02-20,57.05,38457909
2024-02-21,56.1,28836800
2024-02-22,55.89,19192732
2024-02-23,57.71,43506331
2024-02-26,58.23,29383379
2024-02-27,58.02,17178191
2024-02-28,56.94,32576868
2024-02-29,58.2,32441891
2024-03-01,58.26,24690458
2024-03-04,58.3,30328527
2024-03-05,58.87,17588698
2024-03-06,57.9,33938574
2024-03-07,56.74,59048146
2024-03-08,56.29,21392097
2024-03-11,55.7,40709709
2024-03-12,54.84,46096621
2024-03-13,54.7,18542628
2024-03-14,55.01,22779425
2024-03-15,54.07,33809179
2024-03-18,54.91,41595995
2024-03-19,53.14,28750000
2024-03-20,52.83,24864013
2024-03-21,53.55,63506551
2024-03-22,51.62,29201316
2024-03-25,52.08,16726926
2024-03-26,52.26,21123412
2024-03-27,50.88,23747867
2024-03-28,51.36,33213808
2024-04-01,50.47,28690250
2024-04-02,50.8,22239805
2024-04-03,49.74,37930889
2024-04-04,50.73,22322631
2024-04-05,51.55,24529849
2024-04-08,50.98,27804037
2024-04-09,50.82,27854936
2024-04-10,50.18,30095279
2024-04-11,48.98,27764847
2024-04-12,50.74,53384420
2024-04-15,50.41,25161290
2024-04-16,51.09,26551770
2024-04-17,50.16,49467271
2024-04-18,50.09,39049031
2024-04-19,49.89,46720857
2024-04-22,50.63,40721235
2024-04-23,51.31,15554595
2024-04-24,50.56,77127447
2024-04-25,50.84,29957622
2024-04-26,50.08,18902395
2024-04-29,48.34,55537786
2024-04-30,48.04,26717384
2024-05-01,47.19,32858058
2024-05-02,46.96,34366418
2024-05-03,45.86,30351593
2024-05-06,46.89,41340565
2024-05-07,47.21,33935852
2024-05-08,49.65,58588746
2024-05-09,46.58,72001953
2024-05-10,47.42,21854470
2024-05-13,49.28,50165546
2024-05-14,47.93,42567435
2024-05-15,47.41,23002583
2024-05-16,47.49,31359758
2024-05-17,49.18,63632170
2024-05-20,48.97,20320876
2024-05-21,48.73,23293400
2024-05-22,49.31,24515521
2024-05-23,49.79,30102024
2024-05-24,50.56,35905135
2024-05-28,50.8,29510191
2024-05-29,50.6,29925573
2024-05-30,50.45,16306010
2024-05-31,50.59,18656126
2024-06-03,52.55,52929230
2024-06-04,50.59,44289243
2024-06-05,50.38,41393012
2024-06-06,48.65,45580738
2024-06-07,49.76,39904533
2024-06-10,49.65,51145300
2024-06-11,49.58,27799318
2024-06-12,50.3,22512040
2024-06-13,49.45,25641017
2024-06-14,49.94,44132035
2024-06-17,50.73,25663434
2024-06-18,49.98,27760098
2024-06-20,50.28,24137864
2024-06-21,49.48,19968340
2024-06-24,49.82,18492258
2024-06-25,50.68,40329472
2024-06-26,49.85,41966347
2024-06-27,49.37,30821090
2024-06-28,49.28,23884929
2024-07-01,49.14,32109550
2024-07-02,49.23,32250319
2024-07-03,50.65,51737120
2024-07-05,49.97,34949831
2024-07-08,49.99,23222526
2024-07-09,50.97,44967598
2024-07-10,50.52,15751662
2024-07-11,51.24,39192268
2024-07-12,50.26,19321542
2024-07-15,50.58,25586464
2024-07-16,53.44,58260947
2024-07-17,53.52,38827206
2024-07-18,52.91,28509287
2024-07-19,53.17,36266824
2024-07-22,53.09,18441795
2024-07-23,51.45,30973884
2024-07-24,52.39,43720510
2024-07-25,51.93,23370613
2024-07-26,52.75,23771954
2024-07-29,53.52,36063017
2024-07-30,53.61,16303800
2024-07-31,53.43,28820320
2024-08-01,52.9,26196140
2024-08-02,52.3,40532907
2024-08-05,51.39,22750699
2024-08-06,50.71,47424262
2024-08-07,50.11,32874405
2024-08-08,49.59,29642391
2024-08-09,50.45,38210003
2024-08-12,49.88,25722290
2024-08-13,49.33,26514876
2024-08-14,51.74,64383323
2024-08-15,51.46,26038280
2024-08-16,51.99,25542645
2024-08-19,52.31,21005754
2024-08-20,51.1,39046191
2024-08-21,53.14,33845413
2024-08-22,54.88,25336363
2024-08-23,54.79,34495799
2024-08-26,54.17,48937568
2024-08-27,55.07,32770479
2024-08-28,56.71,30852268
2024-08-29,57.36,39657620
2024-08-30,59.76,77110653
2024-09-03,57.89,50355591
2024-09-04,60.85,55324329
2024-09-05,62.13,41269377
2024-09-06,61.68,27747098
2024-09-09,61.53,22023607
2024-09-10,60.11,31721845
2024-09-11,59.34,38710380
2024-09-12,59.32,31232921
2024-09-13,59.18,34477313
2024-09-16,57.92,53577695
2024-09-17,58.92,38594488
2024-09-18,58.74,24544804
2024-09-19,58.29,32970542
2024-09-20,56.56,33396624
2024-09-23,59.68,36559316
2024-09-24,58.35,37598653
2024-09-25,58.74,13566832
2024-09-26,59.27,14671294
2024-09-27,59.34,19781282
2024-09-30,57.63,34111276
2024-10-01,57.57,28463068
2024-10-02,57.21,29453478
2024-10-03,56.18,27927352
2024-10-04,54.15,47250274
2024-10-07,51.29,55559237
2024-10-08,50.92,22640027
2024-10-09,51.34,30098670
2024-10-10,51.83,18317574
2024-10-11,52.58,27312509
2024-10-14,53.48,30704343
2024-10-15,54.13,32116101
2024-10-16,56.26,27321228
2024-10-17,56.18,16357141
2024-10-18,57.65,43333211
2024-10-21,56.62,34178559
2024-10-22,57.16,24841828
2024-10-23,57.83,24905530
2024-10-24,57.58,25997686
2024-10-25,58.5,24826119
2024-10-28,58.72,17729998
2024-10-29,57.54,30216141
2024-10-30,57.58,28622104
2024-10-31,55.9,60181378
2024-11-01,56.88,26862005
2024-11-04,57.7,33704595
2024-11-05,56.87,21410066
2024-11-06,58.5,53695734
2024-11-07,57.3,73378486
2024-11-08,55.47,64530744
2024-11-11,55.1,28738487
2024-11-12,57.53,79613367
2024-11-13,57.3,22595345
2024-11-14,56.4,46342508
2024-11-15,55.72,23328316
2024-11-18,54.39,58671344
2024-11-19,55.14,39805621
2024-11-20,54.73,29738170
2024-11-21,53.33,23826638
2024-11-22,52.92,40030675
2024-11-25,52.91,19420975
2024-11-26,53.13,30364822
2024-11-27,52.38,34626571
2024-11-29,53.66,27380733
2024-12-02,55.24,45405072
2024-12-03,52.66,47571679
2024-12-04,52.97,28747995
2024-12-05,52.99,30727766
2024-12-06,52.39,36185791
2024-12-09,53.36,33604665
2024-12-10,52.74,26433662
2024-12-11,53.67,23326772
2024-12-12,53.62,16823769
2024-12-13,55.51,55848321
2024-12-16,55.35,23612502
2024-12-17,55.68,30524973
2024-12-18,54.97,20934688
2024-12-19,54.26,18999596
2024-12-20,53.94,14243860
2024-12-23,53.33,31022130
2024-12-24,53.58,23650942
2024-12-26,53.04,22666813
2024-12-27,53.06,17614316
2024-12-30,52.06,32944212
2024-12-31,51.43,37889976
2025-01-02,50.96,35652623
2025-01-03,52.21,36567463
2025-01-06,53.49,22727162
2025-01-07,52.63,38042375
2025-01-08,54.29,23195284
2025-01-10,55.2,32040960
2025-01-13,54.73,15688884
2025-01-14,55.06,20196082
2025-01-15,55.19,29620025
2025-01-16,54.53,39399431
2025-01-17,55.27,25219900
2025-01-21,54.52,27046923
2025-01-22,53.91,37459796
2025-01-23,53.92,37660244
2025-01-24,54.78,37001368
2025-01-27,54.73,17486239
2025-01-28,55.58,48309420
2025-01-29,55.37,17886373
2025-01-30,55.53,53186824
2025-01-31,54.03,38518223
2025-02-03,53.96,36886223
2025-02-04,53.68,24510369
2025-02-05,53.11,48270277
2025-02-06,53.85,33530044
2025-02-07,53.3,26863977
2025-02-10,53.32,27037049
2025-02-11,52.51,28917658
2025-02-12,52.36,60503733
2025-02-13,52.02,28890092
2025-02-14,52.15,14807892
2025-02-18,52.64,26653590
2025-02-19,52.7,17619344
2025-02-20,52.12,30607023
2025-02-21,51.6,28064235
2025-02-24,52.14,40609189
2025-02-25,51.47,27341392
2025-02-26,51.17,31026048
2025-02-27,50.88,19705247
2025-02-28,51.47,30175821
2025-03-03,50.05,33292192
2025-03-04,49.1,32231073
2025-03-05,47.97,38419625
2025-03-06,47.76,19287864
2025-03-07,48.23,21296802
2025-03-10,47.36,21667828
2025-03-11,47.54,17841055
2025-03-12,47.11,46382138
2025-03-13,47.16,38285189
2025-03-14,48.01,28155816
2025-03-17,47.43,32867438
2025-03-18,48.12,27443937
2025-03-19,47.17,30336711
2025-03-20,47.37,54098184
2025-03-21,47.93,20646235
2025-03-24,47.67,37028244
2025-03-25,47.72,30744098
2025-03-26,47.13,40111215
2025-03-27,48.37,73995998
2025-03-28,48.89,29736687
2025-03-31,48.33,24234951
2025-04-01,48.01,34513723
2025-04-02,47.36,19023778
2025-04-03,47.55,22645009
2025-04-04,47.14,32788564
2025-04-07,46.54,36140610
2025-04-08,46.58,28136626
2025-04-09,47.44,21689202
2025-04-10,46.62,42601940
2025-04-11,47.54,34268947
2025-04-14,46.95,25717888
2025-04-15,46.79,40783571
2025-04-16,46.63,25508095
2025-04-17,46.62,20184901
2025-04-21,45.87,27885118
2025-04-22,46.06,26011542
2025-04-23,45.87,22248628
2025-04-24,46.17,30150818
2025-04-25,44.95,36241212
2025-04-28,45.28,29918758
2025-04-29,45.14,20231999
2025-04-30,45.76,25060450
2025-05-01,45.43,32004702
2025-05-02,44.54,33072827
2025-05-05,44.68,28860390
2025-05-06,44.52,23548439
2025-05-07,45.35,22278416
2025-05-08,46.08,46825628
2025-05-09,46.94,54472514
2025-05-12,47.45,55200782
2025-05-13,47.53,27037750
2025-05-14,47.12,28858763
2025-05-15,46.26,35717137
2025-05-16,46.1,31122967
2025-05-19,45.96,48938513
2025-05-20,45.26,62807632
2025-05-21,45.18,32014397
2025-05-22,44.98,29747445
2025-05-23,45.2,40605216
2025-05-27,44.79,18112846
2025-05-28,45.55,28240448
2025-05-29,46.92,27728337
2025-05-30,47.19,36506034
2025-06-02,47.04,22043091
2025-06-03,46.52,38119938
2025-06-04,45.85,53590162
2025-06-05,45.73,16389248
2025-06-06,45.73,25115453
2025-06-09,46.02,23498082
2025-06-10,46.3,41109710
2025-06-11,46.14,38044177
2025-06-12,45.56,29150142
2025-06-13,45.31,53367803
2025-06-16,44.23,42237536
2025-06-17,43.98,30330445
2025-06-18,43.91,35001473
2025-06-20,43.75,26384618
2025-06-23,44.26,22915639
2025-06-24,44.5,21947088
2025-06-25,44.53,13147562
2025-06-26,45.5,65101561
2025-06-27,46.09,52635061
2025-06-30,46.46,12129757
2025-07-01,45.88,30670200
2025-07-02,45.77,13495872
2025-07-03,45.54,24624365
2025-07-07,44.63,52177854
2025-07-08,45.44,30693493
2025-07-09,45.93,41593454
2025-07-10,45.94,18062670
2025-07-11,45.39,23338583
2025-07-14,45.13,45385753
2025-07-15,44.28,23766543
2025-07-16,44.53,29068305
2025-07-17,44.41,43213927
2025-07-18,44.55,33693622
2025-07-21,43.95,29634779
2025-07-22,43.1,24864011
2025-07-23,43.2,25849799
2025-07-24,43.71,37499805
2025-07-25,43.63,18816389
2025-07-28,43.0,26139839
2025-07-29,43.64,33047362
2025-07-30,43.22,31297621
2025-07-31,43.83,18400124
2025-08-01,44.58,44255559
2025-08-04,44.35,23029290
2025-08-05,44.09,22426592
2025-08-06,45.01,23346716
2025-08-07,45.28,20895288
2025-08-08,45.55,36739571
2025-08-11,44.72,46620938
2025-08-12,44.3,31969305
2025-08-13,44.15,32568269
2025-08-14,44.2,28183810
2025-08-15,44.68,32482033
2025-08-18,44.79,15790415
2025-08-19,43.96,27874020
2025-08-20,44.24,29325796
2025-08-21,44.69,22981512
2025-08-22,45.09,19004705
2025-08-25,44.81,19762480
2025-08-26,44.93,27649579
2025-08-27,45.12,27262866
2025-08-28,44.79,20467736
2025-08-29,43.95,35698025
2025-09-02,43.57,34710327
2025-09-03,43.7,39498942
2025-09-04,42.77,35571587
2025-09-05,42.81,39446236
2025-09-08,43.59,27232628
2025-09-09,43.71,20524164
2025-09-10,43.12,24496957
2025-09-11,44.14,35737657
2025-09-12,44.91,32603745
2025-09-15,45.45,31326570
2025-09-16,45.45,31760052
2025-09-17,44.67,20118998
2025-09-18,44.88,19933145
2025-09-19,45.06,26408614
2025-09-22,44.78,39695062
2025-09-23,44.2,28620658
2025-09-24,44.11,26842682
2025-09-25,44.61,43061237
2025-09-26,44.6,26575187
2025-09-29,44.2,38521424
2025-09-30,44.92,31594694
2025-10-01,44.08,31567702
2025-10-02,44.81,21245495
2025-10-03,44.71,20992833
2025-10-06,45.65,24197665
2025-10-07,45.41,31516754
2025-10-08,44.43,60316226
2025-10-09,43.81,23757085
2025-10-10,43.36,23391790
2025-10-13,42.94,36434269
2025-10-14,42.72,44458055
2025-10-15,42.78,29324655
2025-10-16,43.56,49051582
2025-10-17,44.0,33199596
2025-10-20,44.51,29498034
2025-10-21,44.65,23109743
2025-10-22,45.74,60752186
2025-10-23,44.51,45299323
2025-10-24,45.6,63373959
2025-10-27,46.66,50386879
2025-10-28,46.85,26052571
2025-10-29,45.79,26620219
2025-10-30,44.72,36978484
2025-10-31,45.35,33981389
2025-11-03,45.69,26328655
2025-11-04,45.24,30359317
2025-11-05,44.66,23411961
2025-11-06,44.86,28328773
2025-11-07,45.0,26570211
2025-11-10,43.73,42246036
2025-11-11,43.62,12390053
2025-11-12,44.45,23306958
2025-11-13,44.41,37614443
2025-11-14,43.68,37437590
2025-11-17,43.12,33007780
2025-11-18,42.96,25530488
2025-11-19,42.79,26521823
2025-11-20,42.85,24463272
2025-11-21,42.66,22486297
2025-11-24,42.54,21193228
2025-11-25,42.46,39696730
2025-11-26,42.34,24591566
2025-11-28,42.63,31619732
2025-12-01,42.87,30443784
2025-12-02,42.3,42027007
2025-12-03,42.78,18549690
2025-12-04,42.97,25457906
2025-12-05,43.63,40510626
2025-12-08,43.71,17570370
2025-12-09,43.31,22864788
2025-12-10,43.33,34874425
2025-12-11,43.18,13253990
2025-12-12,43.62,29024231
2025-12-15,43.42,26919086
2025-12-16,43.23,16177235
2025-12-17,42.87,36239002
2025-12-18,43.75,28043789
2025-12-19,44.32,46615457
2025-12-22,45.92,36450308
2025-12-23,45.89,41032454
2025-12-24,46.74,37048215
2025-12-26,45.86,25745758
2025-12-29,45.44,23628372
2025-12-30,45.47,33918402
2025-12-31,46.09,58096207
2026-01-02,45.53,18052940
2026-01-05,44.07,28892865
2026-01-06,43.37,26063511
2026-01-07,43.51,34541383
2026-01-08,43.98,54196658
2026-01-09,42.58,40014896
2026-01-12,42.37,20881997
2026-01-13,42.63,32510021
2026-01-14,41.9,32865452
2026-01-15,42.35,18565522
2026-01-16,43.15,45065078
2026-01-20,42.89,14868710
2026-01-21,42.06,41394662
2026-01-22,41.68,26778263
2026-01-23,42.49,39790761
2026-01-26,41.84,55312533
2026-01-27,41.47,20698562
2026-01-28,39.87,25154568
2026-01-29,39.38,39253111
2026-01-30,39.14,20516697
2026-02-02,40.16,36212837
2026-02-03,39.53,21984500
2026-02-04,40.14,25782789
2026-02-05,39.86,21458343
2026-02-06,39.32,19869680
2026-02-09,40.32,21852214
2026-02-10,40.19,24651131
2026-02-11,39.91,17370057
2026-02-12,38.79,28507325
2026-02-13,39.2,32962832
